phs001957	2020-06-18	08:24	-	
phs001958	2020-10-13	05:59	-	
phs001959	2020-06-02	06:55	-	
phs001960	2021-01-08	07:12	-	
phs001961	2021-06-07	17:18	-	
phs001962	2021-01-28	07:57	-	
phs001963	2020-12-23	07:31	-	
phs001964	2020-03-19	13:03	-	
phs001969	2020-06-24	08:12	-	
phs001970	2020-06-12	07:42	-	
phs001972	2020-09-03	13:45	-	
phs001974	2021-09-10	12:11	-	
phs001975	2020-04-10	06:35	-	
phs001976	2021-01-29	06:11	-	
phs001979	2020-07-01	05:54	-	
phs001980	2021-02-11	08:27	-	
phs001981	2021-02-01	06:55	-	
phs001982	2021-04-23	06:16	-	
phs001984	2021-02-11	06:21	-	
phs001987	2020-04-10	06:40	-	
phs001988	2021-04-27	04:58	-	
phs001990	2020-07-17	08:40	-	
phs001991	2020-03-17	15:18	-	
phs001992	2020-08-11	06:47	-	
phs001993	2020-09-15	07:52	-	
phs001994	2020-07-09	05:36	-	
phs001995	2020-09-10	07:25	-	
phs001997	2020-05-22	08:06	-	
phs001998	2021-07-21	13:06	-	
phs002000	2020-08-19	07:12	-	
phs002001	2021-09-29	21:04	-	
phs002002	2021-07-07	07:10	-	
phs002003	2020-11-05	06:38	-	
phs002004	2020-04-16	11:46	-	
phs002006	2020-11-24	05:53	-	
phs002007	2020-08-03	07:46	-	
phs002008	2020-12-10	06:15	-	
phs002011	2020-04-21	16:40	-	
phs002012	2020-05-05	11:48	-	
phs002015	2020-12-01	06:26	-	
phs002017	2020-07-01	05:44	-	
phs002018	2020-04-24	14:38	-	
phs002019	2020-12-04	05:16	-	
phs002020	2020-08-26	07:26	-	
phs002021	2020-08-14	13:00	-	
phs002022	2020-08-18	06:51	-	
phs002023	2020-07-08	08:46	-	
phs002024	2020-06-05	06:04	-	
phs002025	2020-07-23	14:14	-	
phs002027	2020-09-22	07:17	-	
phs002030	2020-07-10	07:47	-	
phs002032	2020-09-09	07:33	-	
phs002033	2020-07-06	07:34	-	
phs002034	2021-07-01	06:07	-	
phs002035	2020-07-29	07:08	-	
phs002036	2020-07-02	06:22	-	
phs002037	2021-02-10	06:52	-	
phs002039	2021-02-10	06:12	-	
phs002040	2021-02-10	06:39	-	
phs002041	2020-11-18	07:22	-	
phs002042	2020-06-05	06:46	-	
phs002043	2020-06-05	06:59	-	
phs002044	2020-06-12	08:46	-	
phs002045	2020-08-10	08:26	-	
phs002046	2021-08-19	10:10	-	
phs002048	2021-06-08	07:29	-	
phs002049	2020-09-22	10:29	-	
phs002050	2021-01-15	07:14	-	
phs002051	2020-08-17	07:47	-	
phs002052	2020-08-11	06:42	-	
phs002053	2020-10-13	06:36	-	
phs002054	2020-08-19	07:03	-	
phs002055	2020-08-27	07:45	-	
phs002056	2021-08-23	09:41	-	
phs002057	2021-02-23	06:51	-	
phs002059	2021-05-04	20:26	-	
phs002060	2020-12-22	16:03	-	
phs002061	2021-04-22	07:10	-	
phs002062	2021-01-28	07:38	-	
phs002063	2021-03-24	05:12	-	
phs002065	2021-03-05	13:48	-	
phs002066	2020-08-19	06:57	-	
phs002067	2020-11-23	06:38	-	
phs002068	2021-03-17	08:00	-	
phs002069	2020-10-30	07:19	-	
phs002071	2020-12-14	15:01	-	
phs002073	2021-07-14	16:17	-	
phs002075	2021-02-09	06:28	-	
phs002083	2021-02-05	05:21	-	
phs002088	2021-06-29	22:15	-	
phs002089	2021-03-23	07:49	-	
phs002105	2020-12-16	23:09	-	
phs002121	2021-10-19	06:53	-	
phs002130	2020-11-13	09:24	-	
phs002146	2021-05-06	06:47	-	
phs002161	2020-12-16	07:11	-	
phs002162	2020-11-25	06:49	-	
phs002172	2020-12-04	05:48	-	
phs002176	2021-06-01	10:08	-	
phs002185	2021-09-08	07:12	-	
phs002187	2021-09-17	07:04	-	
phs002188	2021-03-26	06:10	-	
phs002197	2020-11-17	14:40	-	
phs002202	2020-11-20	13:54	-	
phs002204	2021-03-29	06:18	-	
phs002205	2021-02-23	15:29	-	
phs002206	2021-04-29	14:04	-	
phs002208	2021-06-15	06:15	-	
phs002210	2021-03-05	07:35	-	
phs002211	2020-11-10	10:49	-	
phs002212	2021-03-23	16:56	-	
phs002217	2020-10-08	06:25	-	
phs002222	2020-10-21	15:51	-	
phs002224	2021-10-30	18:06	-	
phs002225	2020-10-30	06:54	-	
phs002226	2021-04-07	14:25	-	
phs002227	2020-09-24	16:01	-	
phs002228	2021-04-26	06:25	-	
phs002229	2021-08-30	07:16	-	
phs002230	2021-07-08	06:07	-	
phs002234	2020-09-24	23:34	-	
phs002235	2021-04-07	12:59	-	
phs002237	2021-03-17	08:34	-	
phs002238	2021-11-09	07:11	-	
phs002240	2021-06-30	23:18	-	
phs002242	2020-12-09	14:52	-	
phs002243	2021-01-13	08:04	-	
phs002244	2020-11-19	08:06	-	
phs002245	2020-10-28	09:05	-	
phs002252	2021-03-10	20:20	-	
phs002254	2020-11-03	08:24	-	
phs002255	2020-12-23	05:58	-	
phs002258	2021-01-14	17:36	-	
phs002259	2021-06-10	06:52	-	
phs002262	2020-11-10	06:44	-	
phs002269	2020-11-03	11:55	-	
phs002270	2021-02-25	07:45	-	
phs002273	2021-03-22	06:50	-	
phs002276	2021-09-23	07:07	-	
phs002279	2020-12-16	23:39	-	
phs002280	2021-05-25	06:30	-	
phs002282	2021-08-12	10:36	-	
phs002283	2021-01-19	11:42	-	
phs002286	2020-12-16	06:49	-	
phs002287	2021-01-15	12:37	-	
phs002289	2021-02-26	07:13	-	
phs002290	2021-02-05	05:48	-	
phs002291	2021-03-04	07:39	-	
phs002292	2021-05-26	07:39	-	
phs002294	2021-03-04	07:53	-	
phs002295	2021-03-10	20:08	-	
phs002298	2021-01-27	00:03	-	
phs002299	2020-12-17	15:13	-	
phs002301	2021-04-14	07:15	-	
phs002304	2021-05-11	13:51	-	
phs002308	2021-03-02	20:54	-	
phs002309	2021-03-17	07:15	-	
phs002310	2021-05-18	06:08	-	
phs002311	2021-07-09	09:21	-	
phs002313	2021-03-22	10:00	-	
phs002315	2021-08-19	15:30	-	
phs002316	2021-07-09	10:59	-	
phs002317	2021-05-20	06:49	-	
phs002319	2021-02-19	06:12	-	
phs002323	2021-07-18	21:44	-	
phs002324	2021-02-03	08:29	-	
phs002325	2021-08-12	10:29	-	
phs002327	2021-02-21	21:37	-	
phs002328	2021-03-19	06:15	-	
phs002330	2021-09-23	14:19	-	
phs002331	2021-06-03	07:14	-	
phs002333	2021-02-26	13:21	-	
phs002334	2021-03-09	06:54	-	
phs002335	2021-03-08	09:44	-	
phs002340	2021-10-26	13:23	-	
phs002341	2021-05-19	10:26	-	
phs002342	2021-03-08	09:29	-	
phs002344	2021-10-14	00:59	-	
phs002346	2021-11-03	05:32	-	
phs002348	2021-03-18	12:26	-	
phs002361	2021-04-27	13:59	-	
phs002362	2021-03-11	12:36	-	
phs002364	2021-04-21	08:15	-	
phs002365	2021-04-07	07:32	-	
phs002366	2021-08-04	09:41	-	
phs002368	2021-03-23	07:18	-	
phs002377	2021-09-02	21:28	-	
phs002383	2021-05-20	09:55	-	
phs002385	2021-05-20	09:13	-	
phs002386	2021-03-24	21:21	-	
phs002387	2021-05-20	07:14	-	
phs002389	2021-05-26	07:29	-	
phs002392	2021-09-01	07:43	-	
phs002393	2021-06-01	10:04	-	
phs002394	2021-07-08	06:46	-	
phs002398	2021-06-11	07:39	-	
phs002405	2021-09-02	06:04	-	
phs002407	2021-10-26	13:35	-	
phs002408	2021-05-27	07:30	-	
phs002410	2021-09-14	14:02	-	
phs002411	2021-05-27	07:50	-	
phs002415	2021-09-30	21:51	-	
phs002416	2021-08-20	11:27	-	
phs002417	2021-07-07	07:22	-	
phs002419	2021-08-18	07:23	-	
phs002421	2021-09-20	07:05	-	
phs002428	2021-06-08	20:38	-	
phs002433	2021-06-14	11:25	-	
phs002436	2021-07-21	06:47	-	
phs002437	2021-08-24	07:07	-	
phs002440	2021-06-17	05:57	-	
phs002444	2021-08-10	15:18	-	
phs002446	2021-08-19	07:06	-	
phs002448	2021-07-07	06:56	-	
phs002462	2021-09-09	07:03	-	
phs002464	2021-07-29	22:56	-	
phs002471	2021-09-13	06:06	-	
phs002480	2021-09-29	07:53	-	
phs002481	2021-08-30	07:25	-	
phs002484	2021-09-23	08:42	-	
phs002486	2021-09-02	06:33	-	
phs002487	2021-09-29	07:26	-	
phs002493	2021-09-23	07:35	-	
phs002499	2021-09-10	06:50	-	
phs002502	2021-08-04	10:24	-	
phs002506	2021-10-06	07:16	-	
phs002508	2021-10-21	08:38	-	
phs002509	2021-08-25	07:34	-	
phs002511	2021-08-25	07:25	-	
phs002512	2021-08-25	06:23	-	
phs002545	2021-09-17	07:28	-	
phs002557	2021-10-15	00:28	-	
phs002577	2021-10-08	08:42	-	
phs002614	2021-11-05	15:04	-	
phs002632	2021-10-28	06:33	-	
