subject_male,filename,max_count,min,mean_count,max,n,male,other,sample_min,date,subject_n,sample_max,min_count,sample_n,sample_female,median_count,mean,sample_median,female,sample_nulls,nulls,sample_male,subject_female,subject_max,sd,subject_median,median,subject_min,subject_nulls
,./data/phs000200.v9.pht002122.v1.p3.outc_cad_rel2.var_report.xml,,,,,,,,,11/08/2013,,,,,,,,,,,,,,,,,,,
,./data/phs001883.v1.pht009683.v1.p1.S0800_BC_GEO.var_report.xml,,,,,,,,,2019/12/12,,,,40,,,,,,0,,,,,,,,,
,./data/phs001050.v1.pht005232.v1.p1.BEAUTY_Sample.var_report.xml,,,,,,,,,01/14/2016,354,,,354,118,,,,,0,,,118,,,,,,0
,./data/phs001091.v1.pht006064.v1.p1.CLL_Clonal_Evolution_Sample.var_report.xml,,,,,,,,,05/12/2017,,,,,,,,,,,,,,,,,,,
,./data/phs001488.v1.pht007395.v1.p1.genphyex.var_report.xml,,,,,,,,,2018/02/08,,,,,,,,,,,,,,,,,,,
,./data/phs000594.v1.pht006507.v1.p1.PastMedicalHistory.var_report.xml,,,,,,,,,06/12/2017,,,,,,,,,,,,,,,,,,,
,./data/phs001871.v1.pht009361.v1.p1.CCDG_CCC_AA_Subject_Phenotypes.var_report.xml,,,,,348,79,,,2019/08/01,,,,,,,,,211,,0,,,,,,,,
,./data/phs000436.v1.pht002833.v1.p1.Autism_Disorders_Pedigree.var_report.xml,737,,593,,764,737,,,11/19/2013,,,63,,,593,,,63,,0,,,,207.2,,,,
,./data/phs000633.v1.pht003624.v1.p1.Lung_Microbiome_Inflammation_Sample.var_report.xml,,,,,,,,,12/16/2013,103,,,103,,,,,,0,,,,,,,,,0
,./data/phs001326.v1.pht007808.v1.p1.p6902_18349_6mthphysi.var_report.xml,,,,,,,,,2018/04/16,,,,,,,,,,,,,,,,,,,
,./data/phs002202.v1.pht010549.v1.p1.Heterochromatin_Structure_Sample_Attributes.var_report.xml,,,,,,,,,2020/11/19,,,,10,,,,,,0,,,,,,,,,
4,./data/phs000729.v1.pht003773.v1.p1.Follicular_Lymphoma_Subject.var_report.xml,,,,,,,,,04/08/2014,9,,,,,,,,,,,,5,,,,,,0
629,./data/phs000840.v1.pht005641.v1.p1.GoT2D_Subject.var_report.xml,,,,,,,,,07/21/2016,2348,,,,,,,,,,,,649,,,,,,0
,./data/phs000285.v3.pht001789.v2.p2.E1F40.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
,./data/phs001016.v1.pht005082.v1.p1.Radial_Glial_Diversity_Sample_Attributes.var_report.xml,,,,,,,,,11/04/2015,,,,136,,,,,,0,,1,,,,,,,
7,./data/phs001882.v1.pht010491.v1.p1.OncoArray_FOCI_Sample.var_report.xml,,,,,,,,,2021/07/20,997,,,997,997,,,,,0,,7,997,,,,,,0
,./data/phs000628.v1.pht003505.v1.p1.Metastatic_Cervical_Carcinoma_Sample.var_report.xml,,,,,,,,,10/27/2014,,,,7,1,,,,,0,,,,,,,,,
793,./data/phs000286.v6.pht008773.v1.p2.nbhdstores.var_report.xml,,,,,,,,,2019/03/11,898,,,,,,,,,,,,511,,,,,,0
,./data/phs001386.v2.pht007155.v1.p1.Brotman_cross_VLY.var_report.xml,,,,,,,,,2020/01/16,39,,,,,,,,,,,,39,,,,,,0
41,./data/phs001772.v2.pht008633.v2.p1.NETs_Subject.var_report.xml,41,,41,,82,41,,,2021/07/09,82,,41,,,41,,,41,,0,,41,,0,,,,0
8,./data/phs000280.v7.pht006416.v4.p1.afucomposite28ps1.var_report.xml,,,,,,,,,2020/06/18,505,,,,,,,,,,,,8,,,,,,0
169,./data/phs000933.v2.pht004774.v2.p1.Melanoma_WES_Subject.var_report.xml,,,,,,,,,2018/03/09,290,,,,,,,,,,,,121,,,,,,0
55,./data/phs001466.v2.pht009579.v1.p1.TOPMed_WGS_PharmHU_Subject_Phenotypes.var_report.xml,55,,49.5,,99,55,,,2021/06/25,844,,44,,,49.5,,,44,,5,,44,,9.192,,,,0
,./data/phs001678.v1.pht008474.v1.p1.scTCR_Sample_Attributes.var_report.xml,,,,,,,,,2018/10/29,,,,144,2,,,,,0,,6,,,,,,,
2,./data/phs002204.v1.pht010908.v1.p1.cCREs_Sample.var_report.xml,,,,,,,,,2021/02/02,21,,,21,2,,,,,0,,2,2,,,,,,0
,./data/phs000500.v1.pht003115.v1.p1.Fetal_Genome_Pedigree.var_report.xml,4,,3,,6,4,,,12/31/2012,,,2,,,3,,,2,,0,,,,1.414,,,,
,./data/phs000789.v1.pht004289.v1.p1.CSGNM_Pedigree.var_report.xml,,,,,,,,,10/21/2015,,,,,,,,,,,,,,,,,,,
21,./data/phs002063.v1.pht010405.v1.p1.PD_Immunity_Sample.var_report.xml,,,,,,,,,2020/07/24,34,,,34,7,,,,,0,,21,7,,,,,,0
5,./data/phs000280.v7.pht006468.v1.p1.PULP.var_report.xml,,,,,,,,,2020/06/18,4055,,,,,,,,,,,,5,,,,,,0
992,./data/phs000288.v2.pht002519.v2.p2.Ciliopathies_Exome_Subject_Phenotypes.var_report.xml,,,,,,,,,2017/11/06,796,,,,,,,,,,,,781,,,,,,0
16,./data/phs001704.v1.pht008462.v1.p1.CLL_Enhancer_Mapping_Subject_Phenotypes.var_report.xml,5,,9.333,,5,16,,,2018/10/16,5,,7,,,7,,,7,,0,,7,,6.364,,,,0
5,./data/phs001602.v2.pht009978.v1.p1.TOPMed_WGS_ChildrensHS_GAP_Subject_Phenotypes.var_report.xml,5,,3.5,,7,5,,,2021/07/16,7,,2,,,3.5,,,2,,0,,2,,2.121,,,,0
299,./data/phs000662.v1.pht003558.v1.p1.NCS_AIM_Subject.var_report.xml,,,,,,,,,12/17/2013,641,,,,,,,,,,,,342,,,,,,0
523,./data/phs001364.v1.pht007464.v1.p1.HCP_Young_Adults_Pedigree.var_report.xml,,,,,,,,,2018/02/27,2079,,,,,,,,,,,,619,,,,,,0
,./data/phs001488.v1.pht007434.v1.p1.vitdose.var_report.xml,,,,,,,,,2018/02/08,,,,,,,,,,,,,,,,,,,
,./data/phs000365.v1.pht002267.v1.p1.XMEN_Disease_Subject_Phenotypes.var_report.xml,2,,2,,3,2,,,08/11/2011,,,2,,,2,,,1,,0,,,,0.7071,,,,
24,./data/phs001877.v1.pht009483.v1.p1.Mycosis_Fungoides_Subject_Phenotypes.var_report.xml,,,,,31,24,,,2019/09/19,31,,,,,,,,7,,0,,7,,,,,,0
,./data/phs000543.v1.pht002938.v1.p1.PPB_Subject_Phenotypes.var_report.xml,,,,,15,7,,,10/31/2014,,,,,,,,,8,,0,,,,,,,,
16,./data/phs000980.v1.pht004961.v1.p1.NSCLC_Pembrolizumab_Subject.var_report.xml,,,,,,,,,11/16/2015,34,,,,,,,,,,,,18,,,,,,0
24,./data/phs001730.v2.pht010132.v1.p1.TOPMed_WGS_CARE_PACT_Subject_Phenotypes.var_report.xml,,,,,41,24,,,2021/08/26,41,,,,,,,,17,,0,,17,,,,,,0
,./data/phs000285.v3.pht001744.v2.p2.D1REFA.var_report.xml,,1,,2,511,947,,,08/20/2013,,,,,,,1.607,,896,,0,,,,0.4976,,2,,
,./data/phs000769.v1.pht004005.v1.p1.LHMP_Subject_Phenotypes.var_report.xml,,,,,,,,,05/13/2015,,,,,,,,,,,,,,,,,,,
3,./data/phs001366.v1.pht006577.v1.p1.SCLC_CTCA_Subject_Phenotypes.var_report.xml,9,,6,,12,3,,,2017/12/04,12,,3,,,6,,,9,,0,,9,,4.243,,,,0
,./data/phs000588.v1.pht009285.v1.p1.angiogram_leftlowerextremity.var_report.xml,,,,,,,,,2019/07/26,,,,,,,,,,,,,,,,,,,
,./data/phs001179.v1.pht005668.v1.p1.FM_AD_Subject.var_report.xml,,,,,,,,,2017/07/28,18004,,,,,,,,,,,,,,,,,,0
,./data/phs000200.v9.pht001029.v3.p3.outc_self_ct_os_rel1.var_report.xml,,,,,,,,,11/08/2013,,,,,,,,,,,,,,,,,,,
38,./data/phs002000.v1.pht010118.v1.p1.HC_Mongolian_Subject.var_report.xml,,,,,,,,,2020/06/11,76,,,,,,,,,,,,37,,,,,,0
,./data/phs001386.v2.pht006610.v1.p1.Smoking_Vaginal_Microbiome_Sample_Attributes.var_report.xml,,,,,,,,,2020/01/16,,,,20,44,,,,,0,,,,,,,,,
,./data/phs000562.v1.pht003107.v1.p1.Burkitt_Lymphoma_Sample_Attributes.var_report.xml,,,,,,,,,12/26/2012,,,,,,,,,,,,,,,,,,,
498,./data/phs000874.v1.pht004654.v1.p1.GERFHS_Subject.var_report.xml,,,,,,,,,04/13/2015,950,,,,,,,,,,,,452,,,,,,0
,./data/phs000474.v3.pht002696.v3.p2.Human_Hematopoiesis_Genetics_Sample_Attributes.var_report.xml,,,,,,,,,04/25/2016,,,,,,,,,,,,,,,,,,,
,./data/phs002222.v1.pht010528.v1.p1.Tcells_CNS_Sample_Attributes.var_report.xml,,,,,,,,,2020/09/17,,,,44,8,,,,,0,,3,,,,,,,
,./data/phs002017.v1.pht010153.v1.p1.C_RNA_Preeclampsia_Subject.var_report.xml,,,,,,,,,2020/04/27,73,,,,,,,,,,,,73,,,,,,0
47,./data/phs001297.v1.pht006201.v1.p1.PROP_LymphocyticMarkers_Subject_Phenotypes.var_report.xml,,,,,,,,,06/14/2017,97,,,,,,,,,,,,50,,,,,,0
,./data/phs000497.v3.pht002712.v3.p2.Hirschsprung_Disease_Sample.var_report.xml,,,,,,,,,10/07/2016,,,,,,,,,,,,,,,,,,,
31,./data/phs001914.v1.pht009889.v1.p1.MSI_CRC_Sample.var_report.xml,,,,,,,,,2020/02/25,112,,,112,16,,,,,0,,31,16,,,,,,0
,./data/phs002557.v1.pht011483.v1.p1.PID_LRBA_Sample_Attributes.var_report.xml,,,,,,,,,2021/08/20,,,,2,,,,,,0,,2,,,,,,,
,./data/phs001557.v1.pht007617.v1.p1.MADSEQ_Subject_Phenotypes.var_report.xml,,,,,2,,,,2018/05/15,2,,,,,,,,2,,0,,2,,,,,,0
,./data/phs001243.v1.pht005937.v1.p1.BRCA1_Carrier_Sample_Attributes.var_report.xml,,,,,,,,,11/18/2016,,,,54,,,,,,0,,,,,,,,,
,./data/phs000521.v2.pht007039.v2.p1.demographics.var_report.xml,,,,,127,70,,,2020/03/13,,,,,,,,,57,,3,,,,,,,,
,./data/phs001566.v1.pht007709.v1.p1.MBC_NF1_Subject_Phenotypes.var_report.xml,1,,1,,1,,,,2018/03/27,1,,1,,,1,,,1,,0,,1,,,,,,0
,./data/phs000806.v1.pht004771.v1.p1.MIGen_Ottawa_Heart_Sample.var_report.xml,,,,,,,,,01/15/2016,,,,,,,,,,,,,,,,,,,
,./data/phs000259.v2.pht001244.v2.p1.HMP_Urethral_Males_Sample.var_report.xml,,,,,,,,,03/03/2011,,,,,,,,,,,,,,,,,,,
,./data/phs001181.v1.pht005772.v1.p1.CLL_Multiple_Cell_Clones_Sample_Attributes.var_report.xml,,,,,,,,,03/22/2017,,,,16,16,,,,,0,,,,,,,,,
3,./data/phs001245.v1.pht005931.v1.p1.CD70_Sample.var_report.xml,,,,,,,,,2018/01/29,5,,,5,2,,,,,0,,3,2,,,,,,0
2,./data/phs000873.v1.pht004557.v1.p1.Bleeding_Disorders_Sample.var_report.xml,,,,,,,,,03/13/2015,8,,,8,6,,,,,0,,2,6,,,,,,0
,./data/phs000347.v1.pht003124.v1.p1.ESP_Family_Studies_Aortic_Disease_Sample.var_report.xml,,,,,,,,,07/09/2013,,,,,,,,,,,,,,,,,,,
,./data/phs000479.v1.pht002663.v1.p1.SCID_Exome_Subject.var_report.xml,,,,,,,,,08/15/2012,,,,,,,,,,,,,,,,,,,
149,./data/phs001814.v1.pht009006.v1.p1.Heterotaxy_Demographics.var_report.xml,149,,139.5,,279,149,,,2019/06/03,279,,130,,,139.5,,,130,,0,,130,,13.44,,,,0
271,./data/phs001647.v1.pht008201.v1.p1.Impulsivity_Addiction_Subject_Phenotypes.var_report.xml,,,,,,,,,2018/08/19,383,,,,,,,,,,,,68,,,,,,0
984,./data/phs001271.v1.pht006117.v1.p1.KIDRISK_Sample.var_report.xml,,,,,,,,,02/08/2017,824,,,824,906,,,,,0,,984,906,,,,,,0
,./data/phs000523.v1.pht002921.v1.p1.CLHNS_Sample.var_report.xml,,,,,,,,,08/27/2012,,,,,,,,,,,,,,,,,,,
,./data/phs000166.v2.pht000703.v2.p1.CARE_LData.var_report_2009_09_03.xml,3932,,3118,,6235,522,,,09/03/2009,,,899,,,3118,,,312,,0,,,,355.7,,,,
,./data/phs000101.v5.pht003749.v2.p1.ALS_Sample_Attributes.var_report.xml,,,,,,,,,2018/08/19,,,,3292,6694,,,,,0,,8696,,,,,,,
,./data/phs000550.v1.pht003130.v1.p1.Pancreatic_Adenocarcinoma_Sample_Attributes.var_report.xml,,,,,,,,,01/18/2013,,,,,,,,,,,,,,,,,,,
,./data/phs000285.v3.pht001843.v2.p2.F1F9PRG2.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
,./data/phs000209.v13.pht001528.v1.p3.MESA_AirNRIMT.var_report.xml,,,,,,,,,11/05/2014,,,,,,,,,,,,,,,,,,,
,./data/phs000007.v32.pht005158.v3.p13.t_ctperfat_2011_m_0671s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
,./data/phs001065.v1.pht005435.v1.p1.uhdr6.var_report.xml,,,,,,,,,05/24/2016,,,,,,,,,,,,,,,,,,,
,./data/phs000219.v1.pht001077.v1.p1.d_depression_trans.var_report_2010_01_19.xml,,,,,,,,,01/19/2010,,,,,,,,,,,,,,,,,,,
,./data/phs000007.v32.pht003910.v6.p13.vr_npdates_2019_a_1249s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
,./data/phs001273.v3.pht006171.v2.p2.OncoArray_Lung_Cancer_Subject.var_report.xml,,,,,,,,,2019/10/10,,,,,,,,,,,,,,,,,,,
163,./data/phs001771.v1.pht008716.v1.p1.IGNITE_Sample.var_report.xml,,,,,,,,,2021/02/12,443,,,443,280,,,,,0,,163,280,,,,,,0
,./data/phs000086.v3.pht000249.v1.p1.DCCT_f001cmb6.var_report.xml,761,,719.5,,1439,761,,,11/04/2014,,,678,,,719.5,,,678,,0,,,,58.69,,,,
,./data/phs000763.v1.pht004252.v1.p1.COGA_Family_GWAS_Subject.var_report.xml,,,,,,,,,01/16/2015,,,,,,,,,,,,,,,,,,,
,./data/phs000007.v32.pht007776.v1.p13.vr_soechf_2016_a_1070s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
,./data/phs001488.v1.pht007426.v1.p1.uhdr2.var_report.xml,,,,,,,,,2018/02/08,,,,,,,,,,,,,,,,,,,
,./data/phs000007.v32.pht006011.v1.p13.l_fhslab_ex03_7_0267s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
26,./data/phs001765.v1.pht008664.v1.p1.Parathyroid_Cancer_Sample.var_report.xml,,,,,,,,,2019/01/29,41,,,41,13,,,,,0,,26,13,,,,,,0
,./data/phs001316.v1.pht008011.v1.p1.p5305_12534_trial2sta.var_report.xml,,,,,,,,,2018/05/31,,,,,,,,,,,,,,,,,,,
,./data/phs000285.v3.pht001815.v2.p2.F1F09OVA.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
,./data/phs001424.v1.pht006999.v1.p1.Glioblastoma_Phylogeny_Sample.var_report.xml,,,,,,,,,2017/10/10,,,,,,,,,,,,,,,,,,,
,./data/phs000853.v1.pht004429.v1.p1.Normative_Aging_Study_Subject_Phenotypes.var_report.xml,,,,,,,,,01/12/2015,,,,,,,,,,,,,,,,,,,
,./data/phs000436.v1.pht002835.v1.p1.Autism_Disorders_Subject_Phenotypes.var_report.xml,745,,601,,781,745,,,11/19/2013,,,64,,,601,,,64,,0,,,,3.536,,,,
,./data/phs000128.v3.pht000423.v2.p3.simphen024.var_report.xml,3500,,3222,,6443,2943,,,04/29/2016,,,2943,,,3222,,,3500,,0,,,,393.9,,,,
49,./data/phs001666.v1.pht008464.v1.p1.Alisertib_PC_Subject.var_report.xml,,,,,,,,,2018/10/22,49,,,,,,,,,,,,,,,,,,0
2995,./data/phs001826.v1.pht009137.v1.p1.IHS_Depression_Subject.var_report.xml,,,,,,,,,2019/07/16,6136,,,,,,,,,,,,3119,,,,,,0
7,./data/phs002405.v1.pht011236.v1.p1.PPGL_Sample.var_report.xml,,,,,,,,,2021/08/13,23,,,23,9,,,,,0,,7,9,,,,,,0
,./data/phs001066.v1.pht005282.v1.p1.ALL_Subject_Phenotypes.var_report.xml,,,,,1,1,,,02/04/2016,,,,,,,,,,,0,,,,,,,,
99,./data/phs001677.v1.pht008379.v1.p1.AIS_1000_Exomes_Subject_Phenotypes.var_report.xml,,,,,668,99,,,2018/09/17,668,,,,,,,,911,,0,,911,,,,,,0
5,./data/phs001270.v1.pht006250.v1.p1.SACDS_IGHNSS_Pedigree.var_report.xml,9,,7,,14,5,,,2017/10/04,14,,5,,,7,,,9,,0,,9,,2.828,,,,0
216,./data/phs001538.v1.pht008097.v1.p1.Registry_Dx.var_report.xml,,,,,,,,,2018/06/01,519,,,,,,,,,,,,301,,,,,,0
5550,./data/phs000869.v1.pht004609.v1.p1.BEAGESS_Sample.var_report.xml,,,,,,,,,03/19/2015,6929,,,6929,1379,,,,,0,,5550,1379,,,,,,0
,./data/phs000349.v1.pht002190.v1.p1.SEA_Phase2_Sample.var_report.xml,,,,,,,,,05/02/2011,,,,,,,,,,,,,,,,,,,
,./data/phs001288.v1.pht006777.v1.p1.neurodev_wisc_iv.var_report.xml,,,,,,,,,2017/10/19,,,,,,,,,,,,,,,,,,,
,./data/phs000007.v32.pht005171.v1.p13.t_pftpstal_ex09_1b_0865s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
6,./data/phs000758.v1.pht004000.v1.p1.Congenital_Heart_Defects_Sample.var_report.xml,,,,,,,,,08/21/2014,9,,,9,6,,,,,0,,6,6,,,,,,0
18,./data/phs001073.v2.pht005954.v2.p1.Epigenetics_Malnutrition_Sample.var_report.xml,,,,,,,,,2020/12/18,124,,,124,47,,,,,0,,18,47,,,,,,0
,./data/phs000508.v2.pht002812.v1.p1.Pediatric_Rhabdoid_Cancers_Sample_Attributes.var_report.xml,,,,,,,,,04/15/2014,,,,,,,,,,,,,,,,,,,
,./data/phs000007.v32.pht005149.v4.p13.t_aabp_2011_m_0714s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
,./data/phs000488.v2.pht002910.v2.p1.LUAD_CIP_Sample.var_report.xml,,,,,,,,,10/25/2016,62,,,62,,,,,,0,,,,,,,,,0
,./data/phs001314.v1.pht007996.v1.p1.GSD_5611_Subject.var_report.xml,,,,,,,,,2018/05/22,,,,,,,,,,,,,,,,,,,
,./data/phs000313.v4.pht002064.v4.p2.SardiNIA_Subject.var_report.xml,,,,,,,,,2017/11/22,,,,,,,,,,,,,,,,,,,
,./data/phs000086.v3.pht000242.v1.p1.DCCT_f003cmb2.var_report.xml,,,,,,,,,11/04/2014,,,,,,,,,,,,,,,,,,,
,./data/phs000128.v3.pht000426.v2.p3.simphen027.var_report.xml,3500,,3222,,6443,2943,,,04/29/2016,,,2943,,,3222,,,3500,,0,,,,393.9,,,,
,./data/phs001217.v3.pht007765.v1.p1.TOPMed_WGS_GenSalt_Sample_Attributes.var_report.xml,,,,,,,,,2021/06/08,,,,1908,882,,,,,0,,981,,,,,,,
,./data/phs000350.v1.pht002201.v1.p1.FHCRC_Prostate_Cancer_Sample.var_report.xml,,,,,,,,,03/28/2014,,,,,,,,,,,,,,,,,,,
,./data/phs002323.v1.pht010882.v1.p1.scATACSeq_Sample_Attributes.var_report.xml,,,,,,,,,2021/05/24,,,,6,3,,,,,0,,3,,,,,,,
,./data/phs001707.v2.pht008606.v2.p1.CTL019_CLL_Sample.var_report.xml,,,,,,,,,2020/01/30,85,,,85,,,,,,0,,,,,,,,,0
,./data/phs000308.v1.pht002083.v1.p1.GLAUGEN_Subject.var_report_2010_12_16.xml,,,,,,,,,12/16/2010,,,,,,,,,,,,,,,,,,,
,./data/phs000285.v3.pht001729.v2.p2.D1F9MHBA.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
,./data/phs001630.v1.pht008173.v1.p1.Measles_Immunity_Sample_Attributes.var_report.xml,,,,,,,,,2020/06/26,,,,2676,720,,,,,0,,1956,,,,,,,
,./data/phs000575.v2.pht005896.v2.p1.kbit.var_report.xml,,,,,,,,,2020/02/14,,,,,,,,,,,,,,,,,,,
,./data/phs001333.v2.pht006527.v2.p1.registration.var_report.xml,,,,,,,,,2019/08/29,,,,,,,,,,,,,,,,,,,
,./data/phs001310.v1.pht006874.v1.p1.volumetric_chest_ct.var_report.xml,,,,,,,,,2017/09/18,,,,,,,,,,,,,,,,,,,
,./data/phs000285.v3.pht001829.v2.p2.F1F57.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
,./data/phs000200.v9.pht000991.v4.p3.f144_rel1.var_report.xml,,,,,,,,,11/08/2013,,,,,,,,,,,,,,,,,,,
,./data/phs001474.v1.pht007154.v1.p1.Metastasis_HNSCC_Sample_Attributes.var_report.xml,,,,,,,,,2017/11/30,,,,24,9,,,,,0,,9,,,,,,,
,./data/phs000086.v3.pht000344.v1.p1.EDIC_f0914.var_report.xml,,,,,,,,,11/04/2014,,,,,,,,,,,,,,,,,,,
,./data/phs001774.v1.pht008805.v1.p1.AVSD_Subject_Phenotypes.var_report.xml,28,,25,,50,8,,,2020/02/27,,,8,,,25,,,28,,0,,,,4.95,,,,
,./data/phs001330.v2.pht007538.v2.p1.p6707_15482_brainmrin.var_report.xml,,,,,,,,,2019/11/08,,,,,,,,,,,,,,,,,,,
,./data/phs001488.v1.pht007400.v1.p1.inex.var_report.xml,,,,,,,,,2018/02/08,,,,,,,,,,,,,,,,,,,
91,./data/phs000558.v1.pht006228.v1.p1.NEIGHBOR_POAG_Subject.var_report.xml,,,,,,,,,03/31/2017,175,,,,,,,,,,,,84,,,,,,0
749,./data/phs001396.v1.pht006735.v1.p1.Pigmentation_Eastern_Southern_African_Subject.var_report.xml,,,,,,,,,2018/05/14,1573,,,,,,,,,,,,821,,,,,,0
1,./data/phs001205.v1.pht005850.v1.p1.Neural_Stem_Cell_Lineages_Subject.var_report.xml,,,,,,,,,10/18/2016,2,,,,,,,,,,,,,,,,,,0
,./data/phs000590.v1.pht008273.v1.p1.demographic_form.var_report.xml,,,,,69,33,,,2018/08/03,,,,,,,,,36,,0,,,,,,,,
,./data/phs000495.v1.pht002864.v1.p1.TGP_Subject.var_report.xml,,,,,,,,,08/22/2012,,,,,,,,,,,,,,,,,,,
,./data/phs000207.v1.pht001105.v1.p1.CGEMS_Prostate_Data.var_report.xml,2252,,2252,,2252,2252,,,12/15/2009,,,2252,,,2252,,,,,0,,,,,,,,
,./data/phs001424.v1.pht006998.v1.p1.Glioblastoma_Phylogeny_Subject.var_report.xml,,,,,,,,,2017/10/10,,,,,,,,,,,,,,,,,,,
,./data/phs002105.v1.pht010709.v1.p1.Opioid_Pharmacogenomics_Children_Sample_Attributes.var_report.xml,,,,,,,,,2020/12/01,,,,219,150,,,,,0,,69,,,,,,,
,./data/phs000089.v3.pht000177.v3.p2.cde_ctl.var_report_2010_04_01.xml,466,,401,,802,336,,,04/01/2010,,,336,,,401,,,466,,0,,,,91.92,,,,
,./data/phs000444.v1.pht002703.v1.p1.Italian_Primary_Biliary_Cirrhosis_Subject_Phenotypes.var_report.xml,,,,,936,484,,,04/19/2012,,,,,,,,,829,,0,,,,,,,,
8,./data/phs001080.v1.pht005371.v1.p1.Hereditary_Spastic_Paraplegia_Sample.var_report.xml,,,,,,,,,04/06/2016,88,,,88,7,,,,,0,,8,7,,,,,,0
,./data/phs000210.v1.pht000900.v1.p1.MA27_Subject.var_report_2009_10_13.xml,,,,,,,,,10/13/2009,,,,,,,,,,,,,,,,,,,
,./data/phs000475.v1.pht002689.v1.p1.Inherited_Reproductive_Disorders_Subject.var_report.xml,,,,,,,,,04/16/2012,,,,,,,,,,,,,,,,,,,
,./data/phs002366.v1.pht011343.v1.p1.LC_Asian_Subject.var_report.xml,812,,812,,812,,,,2021/07/21,812,,812,,,812,,,812,,0,,812,,,,,,0
893,./data/phs001415.v1.pht006686.v1.p1.CIDR_GECCO_CRC_Subject_Phenotypes.var_report.xml,,,,,969,893,,,2019/03/25,969,,,,,,,,993,,0,,993,,,,,,0
,./data/phs000128.v3.pht000450.v2.p3.simphen051.var_report.xml,3500,,3222,,6443,2943,,,04/29/2016,,,2943,,,3222,,,3500,,0,,,,393.9,,,,
,./data/phs001194.v3.pht005831.v2.p2.KaryotypeFormula.var_report.xml,,,,,967,503,,,2020/07/24,,,,,,,,,463,,0,,,,,,,,
106,./data/phs001500.v2.pht007244.v2.p1.Melanocyte_QTL_Subject.var_report.xml,106,,106,,106,106,,,2021/04/28,106,,106,,,106,,,,,0,,,,,,,,0
,./data/phs000590.v1.pht008260.v1.p1.VCRC_5504_Subject.var_report.xml,,,,,,,,,2018/08/03,,,,,,,,,,,,,,,,,,,
3,./data/phs001428.v1.pht008385.v1.p1.S0221_BRCA_Toxicities_Subject.var_report.xml,,,,,,,,,2018/09/20,214,,,,,,,,,,,,211,,,,,,0
676,./data/phs000847.v2.pht005718.v1.p1.T2D_GENES_SAMAFS_Pedigree.var_report.xml,718,,697,,1394,676,,,12/02/2016,1394,,676,,,697,,,718,,0,,718,,29.7,,,,0
878,./data/phs000796.v1.pht005385.v1.p1.OPPERA_Chronic_TMJD_Summary_Phenotypes.var_report.xml,797,,505.5,,3104,878,,,05/17/2016,3104,,878,,,505.5,,,797,,0,,797,,650.5,,,,0
,./data/phs001003.v2.pht010325.v1.p1.Solid_Tumor_SRA.var_report.xml,,,,,,,,,2021/03/01,,,,369,,,,,,0,,,,,,,,,
,./data/phs000185.v7.pht005972.v2.p1.Hutterites_98WGS_Sample_Attributes.var_report.xml,,,,,,,,,2020/04/29,,,,98,,,,,,0,,,,,,,,,
,./data/phs000809.v1.pht004348.v1.p1.Glycosylation_Congenital_Disorder_Subject_Phenotypes.var_report.xml,6,,4,,8,6,,,11/07/2014,,,2,,,4,,,2,,0,,,,2.828,,,,
13,./data/phs001864.v1.pht009263.v1.p1.MAPK_HCL_SH_Subject.var_report.xml,,,,,,,,,2019/07/25,22,,,,,,,,,,,,9,,,,,,0
,./data/phs000963.v1.pht004859.v1.p1.Statins_CV_Sample_Attributes.var_report.xml,,,,,,,,,05/11/2016,,,,5890,541,,,,,0,,3771,,,,,,,
1283,./data/phs000914.v1.pht005252.v1.p1.Samoans_Adiposity_Sample.var_report.xml,,,,,,,,,04/20/2016,3293,,,3293,1904,,,,,0,,1283,1904,,,,,,0
,./data/phs002000.v1.pht010121.v1.p1.HC_Mongolian_Sample_Attributes.var_report.xml,,,,,,,,,2020/06/11,,,,142,34,,,,,0,,36,,,,,,,
,./data/phs000285.v3.pht001593.v2.p2.A7F22.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
,./data/phs000285.v3.pht001857.v2.p2.F2F20.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
,./data/phs000200.v9.pht002774.v1.p3.spec_results_rel2.var_report.xml,,,,,,,,,11/08/2013,,,,,,,,,,,,,,,,,,,
,./data/phs000285.v3.pht001827.v2.p2.F1F55.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
